name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Corynebacterium sp. SCR221107	3017361	S	57	16	73	0.00001
Corynebacterium sp. sy039	2599641	S	30	1	31	0.00000
Corynebacterium sp. P3-F1	3059080	S	10	21	31	0.00000
Corynebacterium freneyi	134034	S	124	49	173	0.00001
Corynebacterium maris	575200	S	107	11	118	0.00001
Corynebacterium xerosis	1725	S	86	29	115	0.00001
Corynebacterium stationis	1705	S	76	18	94	0.00001
Corynebacterium ciconiae	227319	S	75	3	78	0.00001
Corynebacterium durum	61592	S	64	1	65	0.00000
Corynebacterium faecale	1758466	S	63	16	79	0.00001
Corynebacterium jeddahense	1414719	S	60	21	81	0.00001
Corynebacterium variabile	1727	S	55	11	66	0.00000
Corynebacterium phocae	161895	S	53	2	55	0.00000
Corynebacterium propinquum	43769	S	53	28	81	0.00001
Corynebacterium felinum	131318	S	51	2	53	0.00000
Corynebacterium callunae	1721	S	49	12	61	0.00000
Corynebacterium matruchotii	43768	S	45	0	45	0.00000
Corynebacterium flavescens	28028	S	42	5	47	0.00000
Corynebacterium nuruki	1032851	S	40	4	44	0.00000
Corynebacterium glucuronolyticum	39791	S	39	9	48	0.00000
Corynebacterium glyciniphilum	1404244	S	38	1	39	0.00000
Corynebacterium pseudotuberculosis	1719	S	37	5	42	0.00000
Corynebacterium urogenitale	2487892	S	37	3	40	0.00000
Corynebacterium lactis	1231000	S	34	2	36	0.00000
Corynebacterium urealyticum	43771	S	33	8	41	0.00000
Corynebacterium doosanense	1121358	S	30	5	35	0.00000
Corynebacterium poyangense	2684405	S	30	0	30	0.00000
Corynebacterium guangdongense	1783348	S	28	3	31	0.00000
Corynebacterium tuberculostearicum	38304	S	28	11	39	0.00000
Corynebacterium glaucum	187491	S	28	4	32	0.00000
Corynebacterium minutissimum	38301	S	28	37	65	0.00000
Corynebacterium coyleae	53374	S	27	7	34	0.00000
Corynebacterium riegelii	156976	S	27	5	32	0.00000
Corynebacterium comes	2675218	S	25	6	31	0.00000
Corynebacterium aquilae	203263	S	24	1	25	0.00000
Corynebacterium casei	160386	S	24	7	31	0.00000
Corynebacterium uterequi	1072256	S	23	1	24	0.00000
Corynebacterium hansenii	394964	S	21	7	28	0.00000
Corynebacterium canis	679663	S	21	0	21	0.00000
Corynebacterium suedekumii	3049801	S	21	6	27	0.00000
Corynebacterium striatum	43770	S	21	12	33	0.00000
Corynebacterium qintianiae	2709392	S	20	6	26	0.00000
Corynebacterium cyclohexanicum	322009	S	20	1	21	0.00000
Corynebacterium bovis	36808	S	20	1	21	0.00000
Corynebacterium hindlerae	699041	S	19	1	20	0.00000
Corynebacterium vitaeruminis	38305	S	19	3	22	0.00000
Corynebacterium auris	44750	S	19	12	31	0.00000
Corynebacterium accolens	38284	S	19	64	83	0.00001
Corynebacterium pseudopelargi	2080757	S	18	7	25	0.00000
Corynebacterium diphtheriae	1717	S	17	42	59	0.00000
Corynebacterium ulcerans	65058	S	17	40	57	0.00000
Corynebacterium imitans	156978	S	17	3	20	0.00000
Corynebacterium marinum	349751	S	17	7	24	0.00000
Corynebacterium simulans	146827	S	17	13	30	0.00000
Corynebacterium kroppenstedtii	161879	S	16	0	16	0.00000
Corynebacterium atypicum	191610	S	16	2	18	0.00000
Corynebacterium zhongnanshanii	2768834	S	16	0	16	0.00000
Corynebacterium kutscheri	35755	S	15	0	15	0.00000
Corynebacterium choanae	1862358	S	15	0	15	0.00000
Corynebacterium renale	1724	S	15	0	15	0.00000
Corynebacterium kalinowskii	2675216	S	14	1	15	0.00000
Corynebacterium jeikeium	38289	S	14	5	19	0.00000
Corynebacterium occultum	2675219	S	13	0	13	0.00000
Corynebacterium lujinxingii	2763010	S	13	4	17	0.00000
Corynebacterium heidelbergense	2055947	S	13	0	13	0.00000
Corynebacterium rouxii	2719119	S	12	10	22	0.00000
Corynebacterium lizhenjunii	2709394	S	12	0	12	0.00000
Corynebacterium mycetoides	38302	S	11	6	17	0.00000
Corynebacterium liangguodongii	2079535	S	11	1	12	0.00000
Corynebacterium efficiens	152794	S	11	1	12	0.00000
Corynebacterium frankenforstense	1230998	S	11	1	12	0.00000
Corynebacterium fournieri	1852390	S	11	5	16	0.00000
Corynebacterium anserum	2684406	S	10	0	10	0.00000
Corynebacterium incognita	2754725	S	10	1	11	0.00000
Corynebacterium pelargi	1471400	S	10	3	13	0.00000
Corynebacterium breve	3049799	S	10	0	10	0.00000
Corynebacterium appendicis	163202	S	10	4	14	0.00000
Rhodococcus sp. Z13	2962047	S	63	48	111	0.00001
Rhodococcus sp. ABRD24	2507582	S	26	47	73	0.00001
Rhodococcus sp. SGAir0479	2567884	S	11	23	34	0.00000
Rhodococcus sp. MTM3W5.2	1805827	S	11	10	21	0.00000
Rhodococcus sp. B7740	1564114	S	11	5	16	0.00000
Rhodococcus opacus	37919	S	43	39	82	0.00001
Rhodococcus qingshengii	334542	S	12	77	89	0.00001
Rhodococcus erythropolis	1833	S	10	45	55	0.00000
Rhodococcus antarcticus	2987751	S	17	0	17	0.00000
Rhodococcus fascians	1828	S	16	1	17	0.00000
Rhodococcus globerulus	33008	S	12	0	12	0.00000
Rhodococcus coprophilus	38310	S	12	0	12	0.00000
Rhodococcus aetherivorans	191292	S	10	103	113	0.00001
Nocardia brasiliensis	37326	S	61	12	73	0.00001
Nocardia asteroides	1824	S	57	15	72	0.00001
Nocardia cyriacigeorgica	135487	S	57	15	72	0.00001
Nocardia wallacei	480035	S	52	13	65	0.00000
Nocardia sp. CS682	1047172	S	33	8	41	0.00000
Nocardia sp. PE-7	3058426	S	19	4	23	0.00000
Nocardia iowensis	204891	S	50	11	61	0.00000
Nocardia huaxiensis	2755382	S	48	7	55	0.00000
Nocardia yamanashiensis	209247	S	44	7	51	0.00000
Nocardia gipuzkoensis	2749991	S	31	12	43	0.00000
Nocardia yunnanensis	2382165	S	24	6	30	0.00000
Nocardia otitidiscaviarum	1823	S	21	3	24	0.00000
Nocardia farcinica	37329	S	20	6	26	0.00000
Nocardia nova	37330	S	19	1	20	0.00000
Nocardia terpenica	455432	S	18	2	20	0.00000
Nocardia arthritidis	228602	S	16	1	17	0.00000
Nocardia sputorum	2984338	S	12	3	15	0.00000
Nocardia tengchongensis	2055889	S	11	2	13	0.00000
Nocardia seriolae	37332	S	10	2	12	0.00000
Prescottella equi	43767	S	38	9	47	0.00000
Gordonia sp. SL306	2995145	S	52	1	53	0.00000
Gordonia sp. KTR9	337191	S	17	0	17	0.00000
Gordonia sp. X0973	2742602	S	13	0	13	0.00000
Gordonia jinghuaiqii	2758710	S	84	3	87	0.00001
Gordonia westfalica	158898	S	80	13	93	0.00001
Gordonia zhaorongruii	2597659	S	75	2	77	0.00001
Gordonia polyisoprenivorans	84595	S	74	11	85	0.00001
Gordonia terrae	2055	S	69	3	72	0.00001
Gordonia iterans	1004901	S	19	0	19	0.00000
Gordonia phthalatica	1136941	S	18	1	19	0.00000
Gordonia insulae	2420509	S	14	0	14	0.00000
Gordonia bronchialis	2054	S	12	806	818	0.00006
Gordonia rubripertincta	36822	S	11	1	12	0.00000
Gordonia amarae	36821	S	10	0	10	0.00000
Dietzia kunjamensis	322509	S	45	11	56	0.00000
Dietzia sp. B32	2915130	S	21	10	31	0.00000
Tsukamurella sp. PLM1	2929795	S	32	4	36	0.00000
Tsukamurella paurometabola	2061	S	23	3	26	0.00000
Tomitella gaofuii	2760083	S	29	1	30	0.00000
Tomitella fengzijianii	2597660	S	16	1	17	0.00000
Lawsonella clevelandensis	1528099	S	12	0	12	0.00000
Hoyosella subflava	639313	S	11	0	11	0.00000
Microbacterium sp. AB	2981139	S	113	32	145	0.00001
Microbacterium sp. A18JL241	2782166	S	91	33	124	0.00001
Microbacterium sp. KUDC0406	2909588	S	55	21	76	0.00001
Microbacterium sp. 1S1	2606451	S	36	54	90	0.00001
Microbacterium sp. Y-01	2048898	S	35	31	66	0.00000
Microbacterium sp. JZ31	1906274	S	34	13	47	0.00000
Microbacterium sp. YJN-G	2763257	S	29	17	46	0.00000
Microbacterium sp. Clip185	3025663	S	21	11	32	0.00000
Microbacterium sp. No. 7	1714373	S	15	6	21	0.00000
Microbacterium sp. XT11	367477	S	14	5	19	0.00000
Microbacterium sp. KACC 23027	3028316	S	13	3	16	0.00000
Microbacterium sp. zg-B96	3049069	S	12	4	16	0.00000
Microbacterium sp. zg-Y818	3049072	S	11	9	20	0.00000
Microbacterium sp. PAMC22086	2861281	S	11	82	93	0.00001
Microbacterium sp. PM5	2014534	S	10	3	13	0.00000
Microbacterium sp. H1-D42	2925844	S	10	2	12	0.00000
Microbacterium chengjingii	2769067	S	201	16	217	0.00002
Microbacterium luteolum	69367	S	96	38	134	0.00001
Microbacterium esteraromaticum	57043	S	87	28	115	0.00001
Microbacterium caowuchunii	2614638	S	64	17	81	0.00001
Microbacterium rhizosphaerae	1678237	S	54	13	67	0.00000
Microbacterium proteolyticum	1572644	S	51	20	71	0.00000
Microbacterium hydrocarbonoxydans	273678	S	44	17	61	0.00000
Microbacterium sediminis	904291	S	36	20	56	0.00000
Microbacterium testaceum	2033	S	35	17	52	0.00000
Microbacterium pygmaeum	370764	S	35	7	42	0.00000
Microbacterium atlanticum	2782168	S	32	10	42	0.00000
Microbacterium oryzae	743009	S	31	11	42	0.00000
Microbacterium lushaniae	2614639	S	30	12	42	0.00000
Microbacterium invictum	515415	S	25	9	34	0.00000
Microbacterium protaetiae	2509458	S	24	4	28	0.00000
Microbacterium galbinum	2851646	S	24	10	34	0.00000
Microbacterium azadirachtae	582680	S	24	8	32	0.00000
Microbacterium suwonense	683047	S	24	8	32	0.00000
Microbacterium amylolyticum	936337	S	23	3	26	0.00000
Microbacterium foliorum	104336	S	22	47	69	0.00000
Microbacterium terricola	344163	S	22	8	30	0.00000
Microbacterium oxydans	82380	S	18	37	55	0.00000
Microbacterium arborescens	33883	S	17	8	25	0.00000
Microbacterium sufflavum	2851649	S	15	8	23	0.00000
Microbacterium hominis	162426	S	14	87	101	0.00001
Microbacterium chocolatum	84292	S	11	3	14	0.00000
Microbacterium endophyticum	1526412	S	10	0	10	0.00000
Microbacterium luteum	2782167	S	10	4	14	0.00000
Curtobacterium sp. MR_MD2014	1561023	S	44	52	96	0.00001
Curtobacterium sp. MCPF17_002	2175645	S	29	26	55	0.00000
Curtobacterium sp. 458	3050069	S	16	12	28	0.00000
Curtobacterium sp. MCBA15_004	1898733	S	16	97	113	0.00001
Salinibacterium sp. M195	2583374	S	192	11	203	0.00001
Salinibacterium sp. ZJ450	2708338	S	15	3	18	0.00000
Salinibacterium sp. UTAS2018	2508880	S	12	0	12	0.00000
Salinibacterium hongtaonis	2079791	S	36	4	40	0.00000
Cryobacterium sp. LW097	1978566	S	65	32	97	0.00001
Cryobacterium sp. SO2	1897060	S	17	9	26	0.00000
Cryobacterium sp. 10S3	3048582	S	13	7	20	0.00000
Cryobacterium sp. SO1	1897061	S	10	5	15	0.00000
Cryobacterium soli	2220095	S	43	50	93	0.00001
Rathayibacter sp. VKM Ac-2805	2609258	S	72	110	182	0.00001
Rathayibacter sp. VKM Ac-2804	2609257	S	12	12	24	0.00000
Rathayibacter tritici	33888	S	47	23	70	0.00000
Rathayibacter iranicus	59737	S	13	2	15	0.00000
Leucobacter denitrificans	683042	S	39	5	44	0.00000
Leucobacter sp. CX169	2813744	S	30	8	38	0.00000
Leucobacter rhizosphaerae	2932245	S	28	10	38	0.00000
Leucobacter insecticola	2714934	S	23	3	26	0.00000
Leucobacter aridicollis	283878	S	18	4	22	0.00000
Leucobacter viscericola	2714935	S	13	3	16	0.00000
Leucobacter tenebrionis	2873270	S	12	6	18	0.00000
Leucobacter muris	1935379	S	10	8	18	0.00000
Agromyces sp. H17E-10	2932244	S	77	34	111	0.00001
Agromyces sp. LHK192	2498704	S	23	9	32	0.00000
Agromyces mangrovi	1858653	S	49	23	72	0.00001
Agromyces protaetiae	2509455	S	18	6	24	0.00000
Agromyces aureus	453304	S	11	4	15	0.00000
Agromyces soli	659012	S	10	4	14	0.00000
Agrococcus sp. Marseille-Q4369	2810513	S	87	31	118	0.00001
Agrococcus sp. SL85	2995141	S	48	18	66	0.00000
Leifsonia sp. PS1209	2724914	S	32	11	43	0.00000
Leifsonia sp. 21MFCrub1.1	1798223	S	29	16	45	0.00000
Leifsonia sp. ZF2019	2781978	S	18	6	24	0.00000
Leifsonia xyli	1575	S	41	9	50	0.00000
Leifsonia shinshuensis	150026	S	37	14	51	0.00000
Clavibacter capsici	1874630	S	57	37	94	0.00001
Microcella daejeonensis	2994971	S	17	28	45	0.00000
Microcella alkaliphila	279828	S	11	3	14	0.00000
Plantibacter sp. PA-3-X8	2480625	S	55	26	81	0.00001
Protaetiibacter sp. SSC-01	2759943	S	34	18	52	0.00000
Protaetiibacter intestinalis	2419774	S	14	7	21	0.00000
Microterricola viridarii	412690	S	48	17	65	0.00000
Frondihabitans sp. 762G35	1446794	S	14	4	18	0.00000
Frondihabitans sp. PAMC 28766	1795630	S	10	2	12	0.00000
Frondihabitans sucicola	1268041	S	17	3	20	0.00000
Naasia aerilata	1162966	S	42	11	53	0.00000
Humibacter ginsenosidimutans	2599293	S	33	9	42	0.00000
Gulosibacter molinativorax	256821	S	21	4	25	0.00000
Gulosibacter sediminis	1729695	S	11	2	13	0.00000
Herbiconiux sp. L3-i23	2905871	S	17	6	23	0.00000
Herbiconiux sp. SALV-R1	2735133	S	15	4	19	0.00000
Frigoribacterium sp. NBH87	2596916	S	17	8	25	0.00000
Frigoribacterium sp. SL97	2994664	S	13	4	17	0.00000
Mycetocola spongiae	2859226	S	18	1	19	0.00000
Subtercola endophyticus	2895559	S	21	2	23	0.00000
Glaciibacter superstes	501023	S	16	1	17	0.00000
Marisediminicola antarctica	674079	S	14	3	17	0.00000
Arthrobacter sp. zg-Y820	2894192	S	127	31	158	0.00001
Arthrobacter sp. NicSoilB4	2830997	S	125	64	189	0.00001
Arthrobacter sp. YC-RL1	1652545	S	106	96	202	0.00001
Arthrobacter sp. zg-Y20	2886938	S	90	17	107	0.00001
Arthrobacter sp. ERGS1:01	1704044	S	49	7	56	0.00000
Arthrobacter sp. PAMC 25486	1494608	S	40	4	44	0.00000
Arthrobacter sp. StoSoilB20	2830995	S	33	17	50	0.00000
Arthrobacter sp. zg-Y919	2894187	S	28	8	36	0.00000
Arthrobacter sp. KBS0702	2578107	S	18	10	28	0.00000
Arthrobacter sp. StoSoilA2	2830990	S	18	88	106	0.00001
Arthrobacter sp. CDRTa11	2651199	S	17	4	21	0.00000
Arthrobacter sp. ATA002	2991715	S	16	2	18	0.00000
Arthrobacter sp. NEB 688	904039	S	14	5	19	0.00000
Arthrobacter sp. QXT-31	1357915	S	14	5	19	0.00000
Arthrobacter sp. U41	1849032	S	14	6	20	0.00000
Arthrobacter sp. FW305-BF8	2879617	S	11	4	15	0.00000
Arthrobacter sp. Y-9	3039385	S	10	4	14	0.00000
Arthrobacter crystallopoietes	37928	S	111	13	124	0.00001
Arthrobacter dokdonellae	2211210	S	58	7	65	0.00000
Arthrobacter agilis	37921	S	46	6	52	0.00000
Arthrobacter sunyaminii	2816859	S	43	10	53	0.00000
Arthrobacter antioxidans	2895818	S	33	6	39	0.00000
Arthrobacter alpinus	656366	S	32	34	66	0.00000
Arthrobacter oryzae	409290	S	30	11	41	0.00000
Arthrobacter caoxuetaonis	2886935	S	30	4	34	0.00000
Arthrobacter koreensis	199136	S	28	5	33	0.00000
Arthrobacter citreus	1670	S	14	2	16	0.00000
Arthrobacter gengyunqii	2886940	S	14	4	18	0.00000
Arthrobacter zhaoxinii	2964616	S	12	3	15	0.00000
Arthrobacter sulfonylureivorans	2486855	S	12	1	13	0.00000
Arthrobacter jiangjiafuii	2817475	S	12	2	14	0.00000
Rothia mucilaginosa	43675	S	1026	62	1088	0.00008
Rothia dentocariosa	2047	S	73	6	79	0.00001
Rothia kristinae	37923	S	38	11	49	0.00000
Rothia aeria	172042	S	35	3	38	0.00000
Rothia nasimurium	85336	S	16	2	18	0.00000
Rothia amarae	169480	S	10	0	10	0.00000
Micrococcus porci	2856555	S	300	138	438	0.00003
Micrococcus luteus	1270	S	14	37	51	0.00000
Micrococcus terreus	574650	S	13	3	16	0.00000
Micrococcus lylae	1273	S	11	2	13	0.00000
Pseudarthrobacter sp. BIM B-2242	2772401	S	37	11	48	0.00000
Pseudarthrobacter sp. NBSH8	2596911	S	22	11	33	0.00000
Pseudarthrobacter sp. NIBRBAC000502771	2590774	S	18	40	58	0.00000
Pseudarthrobacter sp. MM222	3018929	S	16	7	23	0.00000
Pseudarthrobacter sp. IC2-21	3092262	S	16	5	21	0.00000
Pseudarthrobacter sp. L1SW	2851598	S	12	8	20	0.00000
Pseudarthrobacter sp. NS4	2973976	S	11	3	14	0.00000
Pseudarthrobacter sulfonivorans	121292	S	17	21	38	0.00000
Pseudarthrobacter defluvii	410837	S	13	20	33	0.00000
Pseudarthrobacter oxydans	1671	S	11	13	24	0.00000
Kocuria rosea	1275	S	63	14	77	0.00001
Kocuria turfanensis	388357	S	52	14	66	0.00000
Kocuria sp. TGY1127_2	2711328	S	24	4	28	0.00000
Kocuria palustris	71999	S	15	3	18	0.00000
Kocuria rhizophila	72000	S	11	11	22	0.00000
Kocuria flava	446860	S	11	3	14	0.00000
Glutamicibacter arilaitensis	256701	S	39	11	50	0.00000
Glutamicibacter halophytocola	1933880	S	28	5	33	0.00000
Glutamicibacter creatinolyticus	162496	S	24	3	27	0.00000
Glutamicibacter protophormiae	37930	S	22	16	38	0.00000
Glutamicibacter sp. M10	3023076	S	14	1	15	0.00000
Glutamicibacter mysorens	257984	S	12	64	76	0.00001
Paenarthrobacter sp. JL.01a	2979324	S	34	93	127	0.00001
Paenarthrobacter sp. GOM3	2782567	S	17	21	38	0.00000
Citricoccus sp. SGAir0253	2567881	S	21	37	58	0.00000
Citricoccus sp. I39-566	3073268	S	10	22	32	0.00000
Sinomonas sp. R1AF57	2020377	S	48	8	56	0.00000
Sinomonas atrocyanea	37927	S	16	3	19	0.00000
Pseudoglutamicibacter albus	98671	S	29	5	34	0.00000
Psychromicrobium lacuslunae	1618207	S	23	0	23	0.00000
Paeniglutamicibacter sp. ZC-3	2986919	S	19	2	21	0.00000
Cellulomonas sp. Y8	2591145	S	80	24	104	0.00001
Cellulomonas sp. C5510	2871170	S	18	7	25	0.00000
Cellulomonas sp. H30R-01	2704467	S	13	4	17	0.00000
Cellulomonas sp. JZ18	2654191	S	11	3	14	0.00000
Cellulomonas sp. S1-8	2904790	S	10	2	12	0.00000
Cellulomonas sp. ATA003	3073064	S	10	2	12	0.00000
Cellulomonas shaoxiangyii	2566013	S	63	19	82	0.00001
Cellulomonas gilvus	11	S	57	17	74	0.00001
Cellulomonas fimi	1708	S	40	13	53	0.00000
Cellulomonas wangleii	2816956	S	34	11	45	0.00000
Cellulomonas flavigena	1711	S	29	7	36	0.00000
Cellulomonas dongxiuzhuiae	2819979	S	25	7	32	0.00000
Cellulomonas wangsupingiae	2968085	S	22	7	29	0.00000
Cellulomonas iranensis	76862	S	16	5	21	0.00000
Cellulomonas palmilytica	2608402	S	13	5	18	0.00000
Cellulomonas xiejunii	2968083	S	13	3	16	0.00000
Cellulomonas fengjieae	2819978	S	12	2	14	0.00000
Cellulomonas chengniuliangii	2968084	S	10	2	12	0.00000
Paraoerskovia marina	545619	S	47	10	57	0.00000
Paraoerskovia sediminicola	1138587	S	14	3	17	0.00000
Actinotalea sp. JY-7876	2758442	S	17	6	23	0.00000
Oerskovia sp. KBS0722	1179673	S	15	4	19	0.00000
Xylanimonas protaetiae	2509457	S	129	236	365	0.00003
Xylanimonas allomyrinae	2509459	S	13	17	30	0.00000
Cellulosimicrobium cellulans	1710	S	25	84	109	0.00001
Isoptericola variabilis	139208	S	18	52	70	0.00000
Isoptericola sp. AK164	3024246	S	18	21	39	0.00000
Isoptericola dokdonensis	372663	S	14	24	38	0.00000
Brevibacterium casei	33889	S	100	46	146	0.00001
Brevibacterium aurantiacum	273384	S	67	145	212	0.00001
Brevibacterium sp. BRM-1	2999062	S	33	11	44	0.00000
Brevibacterium sp. CS2	2575923	S	11	2	13	0.00000
Brevibacterium oceani	358099	S	47	9	56	0.00000
Brevibacterium sandarakinum	629680	S	39	5	44	0.00000
Brevibacterium luteolum	199591	S	21	3	24	0.00000
Brevibacterium linens	1703	S	11	6	17	0.00000
Brachybacterium sp. GU-2	3069708	S	36	46	82	0.00001
Brachybacterium sp. P6-10-X1	1903186	S	21	9	30	0.00000
Brachybacterium saurashtrense	556288	S	51	26	77	0.00001
Brachybacterium ginsengisoli	1331682	S	18	8	26	0.00000
Brachybacterium kimchii	2942909	S	14	22	36	0.00000
Brachybacterium faecium	43669	S	13	7	20	0.00000
Brachybacterium avium	2017485	S	12	8	20	0.00000
Brachybacterium halotolerans	2795215	S	11	19	30	0.00000
Dermabacter jinjuensis	1667168	S	24	4	28	0.00000
Dermabacter vaginalis	1630135	S	12	1	13	0.00000
Devriesea agamarum	472569	S	34	0	34	0.00000
Janibacter indicus	857417	S	31	56	87	0.00001
Janibacter sp. CX7	2963431	S	11	4	15	0.00000
Janibacter limosus	53458	S	14	3	17	0.00000
Arsenicicoccus sp. oral taxon 190	1658671	S	84	18	102	0.00001
Phycicoccus endophyticus	1690220	S	29	7	36	0.00000
Phycicoccus sp. HDW14	2714941	S	25	7	32	0.00000
Pedococcus dokdonensis	443156	S	29	5	34	0.00000
Intrasporangium calvum	53358	S	17	2	19	0.00000
Serinicoccus chungangensis	767452	S	37	14	51	0.00000
Serinicoccus marinus	247333	S	22	20	42	0.00000
Serinicoccus profundi	1078471	S	19	6	25	0.00000
Serinicoccus hydrothermalis	1758689	S	10	8	18	0.00000
Ornithinimicrobium cryptoxanthini	2934161	S	33	3	36	0.00000
Ornithinimicrobium sp. HY006	2508882	S	10	1	11	0.00000
Ornithinimicrobium sp. INDO-MA30-4	2908651	S	10	0	10	0.00000
Ornithinimicrobium ciconiae	2594265	S	25	2	27	0.00000
Ornithinimicrobium pratense	2593973	S	20	3	23	0.00000
Ornithinimicrobium avium	2283195	S	11	1	12	0.00000
Georgenia faecalis	2483799	S	76	13	89	0.00001
Georgenia wutianyii	2585135	S	28	5	33	0.00000
Georgenia sp. TF02-10	2917725	S	21	4	25	0.00000
Georgenia yuyongxinii	2589797	S	11	1	12	0.00000
Ruania halotolerans	2897773	S	37	2	39	0.00000
Ruania alkalisoli	2779775	S	34	2	36	0.00000
Ruania zhangjianzhongii	2603206	S	22	1	23	0.00000
Occultella kanbiaonis	2675754	S	32	3	35	0.00000
Dermacoccus nishinomiyaensis	1274	S	27	5	32	0.00000
Dermacoccus sp. PAMC28757	2762331	S	12	2	14	0.00000
Allobranchiibius sp. GilTou73	2904523	S	39	4	43	0.00000
Yimella sp. cx-51	2770551	S	27	2	29	0.00000
Luteipulveratus mongoliensis	571913	S	12	0	12	0.00000
Barrientosiimonas endolithica	1535208	S	12	4	16	0.00000
Sanguibacter sp. HDW7	2714931	S	25	5	30	0.00000
Sanguibacter sp. 4.1	3030830	S	25	4	29	0.00000
Sanguibacter keddieii	60920	S	49	11	60	0.00000
Gephyromycinifex aptenodytis	2716227	S	48	2	50	0.00000
Austwickia chelonae	100225	S	12	0	12	0.00000
Dermatophilus congolensis	1863	S	10	0	10	0.00000
Jonesia denitrificans	43674	S	26	1	27	0.00000
Beutenbergia cavernae	84757	S	14	1	15	0.00000
Kytococcus sedentarius	1276	S	18	3	21	0.00000
Luteimicrobium xylanilyticum	1133546	S	11	2	13	0.00000
Streptomyces sp. Caat 7-52	2949637	S	248	124	372	0.00003
Streptomyces sp. FXJ1.172	710705	S	105	53	158	0.00001
Streptomyces sp. ADI95-16	1522758	S	95	129	224	0.00002
Streptomyces sp. SN-593	659352	S	76	9	85	0.00001
Streptomyces sp. JB150	2714844	S	74	38	112	0.00001
Streptomyces sp. EAS-AB2608	2779671	S	72	232	304	0.00002
Streptomyces sp. WMMC500	3015154	S	69	25	94	0.00001
Streptomyces sp. SCUT-3	2684469	S	64	11	75	0.00001
Streptomyces sp. Tu 2975	2676871	S	62	24	86	0.00001
Streptomyces sp. HUAS 15-9	2981136	S	56	17	73	0.00001
Streptomyces sp. HM190	2695266	S	50	21	71	0.00000
Streptomyces sp. CGMCC 4.7035	3061628	S	50	18	68	0.00000
Streptomyces sp. CdTB01	1725411	S	50	17	67	0.00000
Streptomyces sp. NA04227	2742136	S	48	8	56	0.00000
Streptomyces sp. ST1015	1848900	S	46	10	56	0.00000
Streptomyces sp. NA07423	3042026	S	45	360	405	0.00003
Streptomyces sp. AM 2-1-1	3028709	S	43	9	52	0.00000
Streptomyces sp. TLI_053	1855352	S	41	5	46	0.00000
Streptomyces sp. WAC 06738	2203210	S	39	83	122	0.00001
Streptomyces sp. GMY02	1333528	S	37	5	42	0.00000
Streptomyces sp. Mg1	465541	S	35	338	373	0.00003
Streptomyces sp. HL-66	2964669	S	33	10	43	0.00000
Streptomyces sp. NHF165	2175864	S	33	3	36	0.00000
Streptomyces sp. Go-475	2072505	S	33	25	58	0.00000
Streptomyces sp. 891-h	2720714	S	32	4	36	0.00000
Streptomyces sp. HUAS 5	3031124	S	31	12	43	0.00000
Streptomyces sp. ITFR-21	3075199	S	30	3	33	0.00000
Streptomyces sp. BHT-5-2	2866715	S	28	10	38	0.00000
Streptomyces sp. MST-110588	2833628	S	26	4	30	0.00000
Streptomyces sp. DSM 40750	2801030	S	25	15	40	0.00000
Streptomyces sp. W1SF4	2305220	S	23	8	31	0.00000
Streptomyces sp. T12	477697	S	23	10	33	0.00000
Streptomyces sp. CB01881	2078691	S	23	4	27	0.00000
Streptomyces sp. S4.7	2705439	S	22	10	32	0.00000
Streptomyces sp. LX-29	2900152	S	22	4	26	0.00000
Streptomyces sp. FZ201	3057122	S	22	9	31	0.00000
Streptomyces sp. HUAS 31	3020055	S	22	29	51	0.00000
Streptomyces sp. C8S0	2585716	S	21	4	25	0.00000
Streptomyces sp. SH5	3041765	S	21	34	55	0.00000
Streptomyces sp. SUK 48	2582831	S	20	19	39	0.00000
Streptomyces sp. CA-210063	2801029	S	19	12	31	0.00000
Streptomyces sp. HUAS CB01	3053466	S	19	5	24	0.00000
Streptomyces sp. SM18	1736046	S	18	6	24	0.00000
Streptomyces sp. LRE541	2931983	S	18	5	23	0.00000
Streptomyces sp. BPTC-684	3043734	S	17	4	21	0.00000
Streptomyces sp. CL7	3096006	S	17	15	32	0.00000
Streptomyces sp. NA02950	2742137	S	17	3	20	0.00000
Streptomyces sp. NBC_00162	2903629	S	17	6	23	0.00000
Streptomyces sp. PCS3-D2	1460244	S	17	9	26	0.00000
Streptomyces sp. Je 1-369	2966192	S	16	10	26	0.00000
Streptomyces sp. WAC 01438	2203204	S	16	7	23	0.00000
Streptomyces sp. fd1-xmd	1812480	S	16	12	28	0.00000
Streptomyces sp. MRC013	2898276	S	16	6	22	0.00000
Streptomyces sp. WA6-1-16	2879427	S	15	29	44	0.00000
Streptomyces sp. SAT1	1849967	S	14	4	18	0.00000
Streptomyces sp. HUAS 14-6	2981135	S	14	6	20	0.00000
Streptomyces sp. XD-27	3062779	S	13	2	15	0.00000
Streptomyces sp. GQFP	2907545	S	13	2	15	0.00000
Streptomyces sp. RerS4	2942449	S	13	4	17	0.00000
Streptomyces sp. So13.3	2136173	S	13	1	14	0.00000
Streptomyces sp. MA3_2.13	2867410	S	12	0	12	0.00000
Streptomyces sp. SCSIO ZS0520	2892996	S	12	2	14	0.00000
Streptomyces sp. AM2-3-1	3075824	S	12	2	14	0.00000
Streptomyces sp. DSM 40868	2721173	S	12	5	17	0.00000
Streptomyces sp. NEAU-sy36	2751189	S	12	5	17	0.00000
